MICFAM_Id	NbOrganismsFAM	Organism	GO_id	Label	Type	Evidence	Gene	Product	ECnumber	Mutation	ProductType	Localization	Roles	BioProcess	PubmedID	AmigeneStatus	Class	CreationDate	Frame	Begin	End	Length
singl	1	Streptococcus thermophilus CIRM30	69174627	STHERMO_v1_1029	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	917447	917680	234
singl	1	Streptococcus thermophilus CIRM30	69174659	STHERMO_v1_1061	CDS	automatic/finished		Histidine phosphatase family protein		no						no		2019-07-08 00:00:00	-2	941436	941981	546
singl	1	Streptococcus thermophilus CIRM30	69174676	STHERMO_v1_1078	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	953763	954017	255
singl	1	Streptococcus thermophilus CIRM30	69174973	STHERMO_v1_1375	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	1209989	1210897	909
singl	1	Streptococcus thermophilus CIRM30	69174974	STHERMO_v1_1376	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	1210818	1211165	348
singl	1	Streptococcus thermophilus CIRM30	69174975	STHERMO_v1_1377	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	1211165	1211866	702
singl	1	Streptococcus thermophilus CIRM30	69175070	STHERMO_v1_1472	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	1302757	1302903	147
singl	1	Streptococcus thermophilus CIRM30	69175158	STHERMO_v1_1560	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	1378360	1378482	123
singl	1	Streptococcus thermophilus CIRM30	69175159	STHERMO_v1_1561	CDS	automatic/finished		Radical SAM/SPASM domain-containing protein		no						no		2019-07-08 00:00:00	+1	1378501	1379895	1395
singl	1	Streptococcus thermophilus CIRM30	69175190	STHERMO_v1_1592	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1406186	1406305	120
singl	1	Streptococcus thermophilus CIRM30	69175195	STHERMO_v1_1597	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1408337	1408522	186
singl	1	Streptococcus thermophilus CIRM30	69175304	STHERMO_v1_1706	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1492571	1492831	261
singl	1	Streptococcus thermophilus CIRM30	69175306	STHERMO_v1_1708	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	1494520	1494723	204
singl	1	Streptococcus thermophilus CIRM30	69175533	STHERMO_v1_1935	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-07-08 00:00:00	-2	1696665	1697837	1173
singl	1	Streptococcus thermophilus CIRM30	69175535	STHERMO_v1_1937	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	1699425	1700603	1179
singl	1	Streptococcus thermophilus CIRM30	69175649	STHERMO_v1_2051	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	1785729	1785875	147
singl	1	Streptococcus thermophilus CIRM32	68590241	STHERMO_v1_1148	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-2	982626	982739	114
singl	1	Streptococcus thermophilus CIRM336	69602595	STHERMO_v1_0041	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	42390	42926	537
singl	1	Streptococcus thermophilus CIRM336	69602841	STHERMO_v1_0287	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	274224	275114	891
singl	1	Streptococcus thermophilus CIRM336	69602852	STHERMO_v1_0298	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	282583	282708	126
singl	1	Streptococcus thermophilus CIRM336	69602893	STHERMO_v1_0339	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	317344	317451	108
singl	1	Streptococcus thermophilus CIRM336	69602895	STHERMO_v1_0341	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	317809	317895	87
singl	1	Streptococcus thermophilus CIRM336	69602925	STHERMO_v1_0371	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	344526	344654	129
singl	1	Streptococcus thermophilus CIRM336	69603030	STHERMO_v1_0476	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	433435	433578	144
singl	1	Streptococcus thermophilus CIRM336	69603031	STHERMO_v1_0477	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	433511	433693	183
singl	1	Streptococcus thermophilus CIRM336	69603044	STHERMO_v1_0490	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	440774	441025	252
singl	1	Streptococcus thermophilus CIRM336	69603047	STHERMO_v1_0493	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	443293	443466	174
singl	1	Streptococcus thermophilus CIRM336	69603053	STHERMO_v1_0499	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	448913	449038	126
singl	1	Streptococcus thermophilus CIRM336	69603062	STHERMO_v1_0508	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	458181	458522	342
singl	1	Streptococcus thermophilus CIRM336	69603356	STHERMO_v1_0802	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	710699	711103	405
singl	1	Streptococcus thermophilus CIRM336	69603357	STHERMO_v1_0803	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	711204	711437	234
singl	1	Streptococcus thermophilus CIRM336	69603359	STHERMO_v1_0805	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	712660	713406	747
singl	1	Streptococcus thermophilus CIRM336	69603491	STHERMO_v1_0937	CDS	automatic/finished		putative Zn(II)-binding lipoprotein		no				16.1 : Circulate ;		no	3 : Putative function from multiple computational evidences	2019-07-31 00:00:00	+3	824757	825758	1002
singl	1	Streptococcus thermophilus CIRM336	69603492	STHERMO_v1_0938	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-31 00:00:00	+3	825978	826301	324
singl	1	Streptococcus thermophilus CIRM336	69603644	STHERMO_v1_1090	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	950625	950756	132
singl	1	Streptococcus thermophilus CIRM336	69603754	STHERMO_v1_1200	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1041830	1042228	399
singl	1	Streptococcus thermophilus CIRM336	69603847	STHERMO_v1_1293	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1124156	1124515	360
singl	1	Streptococcus thermophilus CIRM336	69603867	STHERMO_v1_1313	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	1142045	1142164	120
singl	1	Streptococcus thermophilus CIRM336	69604088	STHERMO_v1_1534	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1346564	1347235	672
singl	1	Streptococcus thermophilus CIRM336	69604128	STHERMO_v1_1574	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	1377690	1378010	321
singl	1	Streptococcus thermophilus CIRM336	69604129	STHERMO_v1_1575	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	1378218	1378646	429
singl	1	Streptococcus thermophilus CIRM336	69604299	STHERMO_v1_1745	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1524827	1525105	279
singl	1	Streptococcus thermophilus CIRM336	69604300	STHERMO_v1_1746	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1525109	1525303	195
singl	1	Streptococcus thermophilus CIRM336	69604316	STHERMO_v1_1762	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1535063	1535365	303
singl	1	Streptococcus thermophilus CIRM336	69604317	STHERMO_v1_1763	CDS	automatic/finished		DNA topoisomerase II		no						no		2019-07-31 00:00:00	-1	1535447	1535797	351
singl	1	Streptococcus thermophilus CIRM336	69604651	STHERMO_v1_2097	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	1802688	1803365	678
singl	1	Streptococcus thermophilus CIRM336	69604652	STHERMO_v1_2098	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	1803325	1804512	1188
singl	1	Streptococcus thermophilus CIRM336	69604713	STHERMO_v1_2159	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	1853352	1853747	396
singl	1	Streptococcus thermophilus CIRM336	69604714	STHERMO_v1_2160	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	1853713	1854285	573
singl	1	Streptococcus thermophilus CIRM36	68591935	STHERMO_v1_0693	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-06-06 00:00:00	+1	624412	624561	150
singl	1	Streptococcus thermophilus CIRM36	68591936	STHERMO_v1_0694	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-3	624816	624884	69
singl	1	Streptococcus thermophilus CIRM36	68592515	STHERMO_v1_1273	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-2	1105549	1105707	159
singl	1	Streptococcus thermophilus CIRM36	68592915	STHERMO_v1_1673	CDS	automatic/finished		conserved exported protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-06-06 00:00:00	-1	1458896	1459102	207
singl	1	Streptococcus thermophilus CIRM368	69616919	STHERMO_v1_0661	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	583881	584012	132
singl	1	Streptococcus thermophilus CIRM368	69616950	STHERMO_v1_0692	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	607840	607923	84
singl	1	Streptococcus thermophilus CIRM368	69617098	STHERMO_v1_0840	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	730707	731372	666
singl	1	Streptococcus thermophilus CIRM368	69617100	STHERMO_v1_0842	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	731994	732170	177
singl	1	Streptococcus thermophilus CIRM368	69617105	STHERMO_v1_0847	CDS	automatic/finished	immR	Transcriptional regulator, Cro/CI family		no						no		2019-07-31 00:00:00	+3	735525	735866	342
singl	1	Streptococcus thermophilus CIRM368	69617106	STHERMO_v1_0848	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	735898	736380	483
singl	1	Streptococcus thermophilus CIRM368	69617107	STHERMO_v1_0849	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	736377	736637	261
singl	1	Streptococcus thermophilus CIRM368	69617110	STHERMO_v1_0852	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-31 00:00:00	+1	738214	738660	447
singl	1	Streptococcus thermophilus CIRM368	69617342	STHERMO_v1_1084	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	924026	924346	321
singl	1	Streptococcus thermophilus CIRM368	69617356	STHERMO_v1_1098	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	932113	932424	312
singl	1	Streptococcus thermophilus CIRM368	69617418	STHERMO_v1_1160	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	974904	975104	201
singl	1	Streptococcus thermophilus CIRM368	69617486	STHERMO_v1_1228	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	1029282	1029647	366
singl	1	Streptococcus thermophilus CIRM368	69617487	STHERMO_v1_1229	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	1029479	1029769	291
singl	1	Streptococcus thermophilus CIRM368	69617492	STHERMO_v1_1234	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	1031694	1031855	162
singl	1	Streptococcus thermophilus CIRM368	69617493	STHERMO_v1_1235	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	1031844	1032053	210
singl	1	Streptococcus thermophilus CIRM368	69617600	STHERMO_v1_1342	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	1118617	1118730	114
singl	1	Streptococcus thermophilus CIRM368	69617957	STHERMO_v1_1699	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	1444007	1444186	180
singl	1	Streptococcus thermophilus CIRM368	69617981	STHERMO_v1_1723	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-31 00:00:00	+1	1461880	1462149	270
singl	1	Streptococcus thermophilus CIRM368	69617983	STHERMO_v1_1725	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	1463383	1463457	75
singl	1	Streptococcus thermophilus CIRM368	69618078	STHERMO_v1_1820	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1548578	1548646	69
singl	1	Streptococcus thermophilus CIRM368	69618122	STHERMO_v1_1864	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	1583192	1583260	69
singl	1	Streptococcus thermophilus CIRM65	69180532	STHERMO_v1_0310	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	283430	283621	192
singl	1	Streptococcus thermophilus CIRM65	69180533	STHERMO_v1_0311	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	283443	283568	126
singl	1	Streptococcus thermophilus CIRM65	69180922	STHERMO_v1_0700	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	631021	631206	186
singl	1	Streptococcus thermophilus CIRM65	69181725	STHERMO_v1_1503	CDS	automatic/finished		putative Glutamine-binding periplasmic protein		no						no	3 : Putative function from multiple computational evidences	2019-07-08 00:00:00	+3	1313241	1313960	720
singl	1	Streptococcus thermophilus CIRM65	69180222	STHERMO_v1_p0004	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	2599	2721	123
singl	1	Streptococcus thermophilus CIRM67	75908031	STHERMO_v2_p0004	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-06-08 00:00:00	+3	1920	2045	126
